observation,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,rule,dpos,trial_type,sigma_q,sigma_r,transition_self,transition_rules,transition_nodev,transition_nodev_rules,ITI,duration_tones,ISI,trial_n,run,run_n
786.1200,778.6093,716.7854,700,750,240,30,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,4.5000,0.1000,0.6500,144,,2
704.0800,772.8821,716.7854,700,750,240,30,1,6,1,10,10,0.8000,0.1000,0.1000,0.5000,4.5000,0.1000,0.6500,144,,2
744.6700,757.8961,716.7854,700,750,240,30,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,4.5000,0.1000,0.6500,144,,2
775.8100,768.3786,719.4297,700,750,240,30,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,145,,2
767.7500,777.2643,719.4297,700,750,240,30,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,145,,2
777.9100,778.1853,719.4297,700,750,240,30,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,145,,2
774.2900,776.5904,719.4297,700,750,240,30,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,145,,2
726.6300,764.0099,719.4297,700,750,240,30,1,4,1,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,145,,2
775.6800,770.9299,719.4297,700,750,240,30,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,145,,2
773.2600,775.5622,719.4297,700,750,240,30,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,145,,2
768.5200,770.2043,719.4297,700,750,240,30,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,145,,2
755.5300,765.3469,725.9106,700,750,240,30,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,146,,2
770.7600,777.4048,725.9106,700,750,240,30,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,146,,2
745.8900,760.3250,725.9106,700,750,240,30,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,146,,2
756.3300,763.6825,725.9106,700,750,240,30,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,146,,2
744.9800,754.6989,725.9106,700,750,240,30,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,146,,2
750.2100,746.0091,725.9106,700,750,240,30,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,146,,2
736.8900,751.2067,725.9106,700,750,240,30,1,6,1,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,146,,2
759.4200,763.6048,725.9106,700,750,240,30,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,146,,2
753.5100,760.4349,712.9790,700,750,240,30,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,147,,2
765.8400,753.9204,712.9790,700,750,240,30,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,147,,2
761.8900,758.9065,712.9790,700,750,240,30,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,147,,2
739.4700,754.7006,712.9790,700,750,240,30,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,147,,2
704.3200,762.8482,712.9790,700,750,240,30,1,4,1,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,147,,2
773.7100,766.3607,712.9790,700,750,240,30,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,147,,2
763.4200,772.3988,712.9790,700,750,240,30,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,147,,2
764.6900,770.7293,712.9790,700,750,240,30,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,147,,2
798.4300,772.3671,722.0712,700,750,240,30,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,148,,2
765.5200,771.6568,722.0712,700,750,240,30,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,148,,2
760.5600,772.4312,722.0712,700,750,240,30,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,148,,2
759.3300,762.9050,722.0712,700,750,240,30,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,148,,2
758.9800,742.8991,722.0712,700,750,240,30,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,148,,2
725.0200,739.2900,722.0712,700,750,240,30,1,5,1,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,148,,2
738.2900,733.5454,722.0712,700,750,240,30,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,148,,2
747.8500,731.3801,722.0712,700,750,240,30,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,148,,2
715.2100,728.6886,717.4996,700,750,240,30,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,149,,2
729.1000,723.2808,717.4996,700,750,240,30,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,149,,2
728.9700,728.2232,717.4996,700,750,240,30,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,149,,2
727.0600,733.5346,717.4996,700,750,240,30,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,149,,2
746.7700,746.1727,717.4996,700,750,240,30,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,149,,2
717.0200,732.8433,717.4996,700,750,240,30,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,149,,2
713.2400,726.6222,717.4996,700,750,240,30,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,149,,2
731.9900,737.9052,717.4996,700,750,240,30,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,149,,2
736.8300,724.2118,720.9370,700,750,240,30,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,150,,2
720.6900,719.0018,720.9370,700,750,240,30,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,150,,2
726.1000,721.3187,720.9370,700,750,240,30,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,150,,2
733.2700,729.0010,720.9370,700,750,240,30,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,150,,2
708.0400,734.0267,720.9370,700,750,240,30,1,4,1,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,150,,2
726.4900,733.7436,720.9370,700,750,240,30,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,150,,2
723.7400,721.2195,720.9370,700,750,240,30,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,150,,2
755.1900,732.8442,720.9370,700,750,240,30,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,150,,2
734.7700,735.0176,717.0001,700,750,240,30,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,151,,2
744.9500,739.4788,717.0001,700,750,240,30,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,151,,2
711.3900,709.5806,717.0001,700,750,240,30,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,151,,2
722.3300,717.8034,717.0001,700,750,240,30,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,151,,2
726.5700,721.5570,717.0001,700,750,240,30,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,151,,2
711.8000,711.4350,717.0001,700,750,240,30,1,5,1,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,151,,2
722.9200,722.2073,717.0001,700,750,240,30,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,151,,2
721.8900,720.7230,717.0001,700,750,240,30,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,151,,2
704.0500,710.3019,717.4658,700,750,240,30,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,152,,2
721.8200,719.0922,717.4658,700,750,240,30,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,152,,2
738.8000,719.0331,717.4658,700,750,240,30,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,152,,2
695.9100,715.7132,717.4658,700,750,240,30,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,152,,2
725.0500,722.3388,717.4658,700,750,240,30,1,4,1,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,152,,2
715.5800,713.9908,717.4658,700,750,240,30,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,152,,2
750.6600,736.7873,717.4658,700,750,240,30,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,152,,2
709.6200,722.2946,717.4658,700,750,240,30,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,152,,2
708.2200,712.9837,726.4302,700,750,240,30,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,153,,2
726.1900,712.5350,726.4302,700,750,240,30,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,153,,2
692.3300,698.4819,726.4302,700,750,240,30,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,153,,2
701.4300,703.3300,726.4302,700,750,240,30,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,153,,2
697.7900,695.9240,726.4302,700,750,240,30,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,153,,2
725.6600,706.9653,726.4302,700,750,240,30,1,5,1,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,153,,2
693.4000,703.7094,726.4302,700,750,240,30,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,153,,2
718.8000,697.5553,726.4302,700,750,240,30,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,153,,2
693.1700,683.4114,737.4463,700,750,240,30,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,154,,2
668.3400,670.8779,737.4463,700,750,240,30,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,154,,2
693.6100,674.4809,737.4463,700,750,240,30,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,154,,2
685.6000,677.1858,737.4463,700,750,240,30,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,154,,2
682.2000,672.1096,737.4463,700,750,240,30,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,154,,2
638.0100,659.6910,737.4463,700,750,240,30,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,154,,2
674.6000,668.1452,737.4463,700,750,240,30,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,154,,2
679.8000,685.5576,737.4463,700,750,240,30,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,154,,2
712.1600,700.1384,744.0119,700,750,240,30,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,155,,2
685.3600,697.3270,744.0119,700,750,240,30,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,155,,2
734.6000,698.1858,744.0119,700,750,240,30,0,2,1,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,155,,2
704.1800,695.0362,744.0119,700,750,240,30,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,155,,2
673.8200,683.9227,744.0119,700,750,240,30,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,155,,2
688.7200,694.9314,744.0119,700,750,240,30,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,155,,2
698.8900,691.9229,744.0119,700,750,240,30,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,155,,2
692.4600,698.0821,744.0119,700,750,240,30,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,155,,2
696.9200,705.5661,749.5636,700,750,240,30,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,156,,2
691.8100,700.9066,749.5636,700,750,240,30,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,156,,2
700.9400,696.3939,749.5636,700,750,240,30,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,156,,2
731.1700,686.7988,749.5636,700,750,240,30,0,3,1,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,156,,2
706.7300,707.0699,749.5636,700,750,240,30,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,156,,2
701.3700,695.1594,749.5636,700,750,240,30,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,156,,2
708.2300,708.5935,749.5636,700,750,240,30,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,156,,2
710.2600,713.8011,749.5636,700,750,240,30,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,156,,2
736.8100,718.1775,748.5627,700,750,240,30,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,157,,2
730.2100,715.3118,748.5627,700,750,240,30,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,157,,2
717.1400,716.9614,748.5627,700,750,240,30,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,157,,2
762.7700,715.5077,748.5627,700,750,240,30,0,3,1,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,157,,2
701.5300,705.9481,748.5627,700,750,240,30,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,157,,2
717.4000,719.5549,748.5627,700,750,240,30,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,157,,2
708.5700,717.9956,748.5627,700,750,240,30,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,157,,2
733.9600,737.9804,748.5627,700,750,240,30,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,157,,2
725.9600,729.2072,744.0396,700,750,240,30,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,158,,2
764.7400,746.9624,744.0396,700,750,240,30,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,158,,2
756.6600,748.6824,744.0396,700,750,240,30,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,158,,2
754.3300,755.3204,744.0396,700,750,240,30,0,3,1,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,158,,2
759.1100,750.4024,744.0396,700,750,240,30,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,158,,2
764.3000,752.5171,744.0396,700,750,240,30,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,158,,2
755.4300,762.5423,744.0396,700,750,240,30,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,158,,2
771.0800,767.6238,744.0396,700,750,240,30,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,158,,2
771.1200,766.0198,735.9438,700,750,240,30,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,159,,2
785.4400,775.0916,735.9438,700,750,240,30,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,159,,2
748.8900,765.1111,735.9438,700,750,240,30,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,159,,2
756.3400,760.5112,735.9438,700,750,240,30,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,159,,2
738.6000,758.8866,735.9438,700,750,240,30,0,4,1,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,159,,2
736.4900,739.3296,735.9438,700,750,240,30,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,159,,2
709.5200,721.3215,735.9438,700,750,240,30,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,159,,2
717.3800,718.9847,735.9438,700,750,240,30,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,159,,2
721.0900,718.6608,758.3810,700,750,240,30,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,160,,2
691.8000,714.1772,758.3810,700,750,240,30,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,160,,2
700.9500,708.4877,758.3810,700,750,240,30,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,160,,2
715.2300,719.8696,758.3810,700,750,240,30,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,160,,2
761.4600,717.9110,758.3810,700,750,240,30,0,4,1,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,160,,2
702.8900,702.2683,758.3810,700,750,240,30,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,160,,2
691.2600,701.1807,758.3810,700,750,240,30,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,160,,2
693.6500,708.3003,758.3810,700,750,240,30,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,160,,2
718.2100,718.6412,769.1527,700,750,240,30,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,161,,2
720.7300,718.7495,769.1527,700,750,240,30,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,161,,2
720.2800,722.5237,769.1527,700,750,240,30,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,161,,2
763.4500,706.9387,769.1527,700,750,240,30,0,3,1,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,161,,2
721.0600,708.6677,769.1527,700,750,240,30,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,161,,2
713.5000,706.2590,769.1527,700,750,240,30,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,161,,2
697.4400,706.0163,769.1527,700,750,240,30,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,161,,2
703.3900,707.2929,769.1527,700,750,240,30,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,161,,2
708.1500,710.6569,755.7633,700,750,240,30,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,162,,2
710.5300,703.7803,755.7633,700,750,240,30,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,162,,2
723.9700,717.5873,755.7633,700,750,240,30,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,162,,2
730.9900,718.7017,755.7633,700,750,240,30,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,162,,2
729.1300,727.6326,755.7633,700,750,240,30,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,162,,2
729.5000,720.1030,755.7633,700,750,240,30,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,162,,2
710.7400,706.2542,755.7633,700,750,240,30,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,162,,2
719.7600,706.1936,755.7633,700,750,240,30,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,162,,2
715.6400,706.5919,760.5663,700,750,240,30,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,163,,2
716.2600,722.0947,760.5663,700,750,240,30,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,163,,2
699.9400,712.1918,760.5663,700,750,240,30,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,163,,2
731.1400,720.0397,760.5663,700,750,240,30,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,163,,2
767.0600,721.1259,760.5663,700,750,240,30,0,4,1,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,163,,2
722.7400,722.1110,760.5663,700,750,240,30,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,163,,2
683.0000,720.3412,760.5663,700,750,240,30,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,163,,2
753.5700,726.3686,760.5663,700,750,240,30,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,163,,2
748.0800,740.5918,761.6746,700,750,240,30,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,164,,2
727.0600,738.1397,761.6746,700,750,240,30,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,164,,2
711.2100,723.4530,761.6746,700,750,240,30,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,164,,2
732.9300,731.0532,761.6746,700,750,240,30,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,164,,2
710.0900,730.0943,761.6746,700,750,240,30,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,164,,2
749.8400,738.7778,761.6746,700,750,240,30,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,164,,2
742.3800,738.4555,761.6746,700,750,240,30,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,164,,2
730.9800,733.5981,761.6746,700,750,240,30,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,164,,2
734.5000,742.3619,758.8342,700,750,240,30,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,165,,2
720.0200,727.4096,758.8342,700,750,240,30,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,165,,2
698.5200,714.9410,758.8342,700,750,240,30,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,165,,2
752.5500,716.5629,758.8342,700,750,240,30,0,3,1,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,165,,2
720.4800,715.1644,758.8342,700,750,240,30,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,165,,2
732.4900,724.2399,758.8342,700,750,240,30,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,165,,2
723.3800,733.8119,758.8342,700,750,240,30,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,165,,2
737.7100,728.1314,758.8342,700,750,240,30,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,165,,2
730.6900,717.4565,760.2539,700,750,240,30,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,166,,2
701.6100,702.1324,760.2539,700,750,240,30,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,166,,2
698.5400,690.5270,760.2539,700,750,240,30,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,166,,2
678.1000,683.5164,760.2539,700,750,240,30,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,166,,2
774.4400,670.7132,760.2539,700,750,240,30,0,4,1,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,166,,2
676.9500,681.9927,760.2539,700,750,240,30,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,166,,2
703.3100,692.0842,760.2539,700,750,240,30,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,166,,2
691.8100,695.5957,760.2539,700,750,240,30,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,166,,2
689.6200,689.0423,760.2615,700,750,240,30,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,167,,2
704.2600,697.0674,760.2615,700,750,240,30,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,167,,2
751.9900,685.0510,760.2615,700,750,240,30,0,2,1,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,167,,2
681.0200,675.3477,760.2615,700,750,240,30,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,167,,2
670.5300,675.5854,760.2615,700,750,240,30,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,167,,2
683.9200,671.2605,760.2615,700,750,240,30,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,167,,2
661.5300,671.2113,760.2615,700,750,240,30,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,167,,2
667.8500,674.1750,760.2615,700,750,240,30,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,167,,2
696.9200,692.0338,764.4116,700,750,240,30,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.0000,0.1000,0.6500,168,,2
693.1200,705.9438,764.4116,700,750,240,30,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.0000,0.1000,0.6500,168,,2
696.9900,700.9331,764.4116,700,750,240,30,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.0000,0.1000,0.6500,168,,2
