observation,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,rule,dpos,trial_type,sigma_q,sigma_r,noise_v,noise_w_std_t_minus_one,noise_w_dev_t_minus_one,ITI,duration_tones,ISI,trial_n,run,run_n
1013.8161,1011.9373,1058.9811,1000,1050,40,5,0,3,0,10,10,1.8788,-12.2208,6.8514,6.0000,0.1000,0.6500,209,,3
1008.6812,1013.7671,1058.9811,1000,1050,40,5,0,3,0,10,10,-5.0859,2.1282,6.8514,6.0000,0.1000,0.6500,209,,3
1044.4966,1002.3732,1058.9811,1000,1050,40,5,0,3,1,10,10,-14.4845,-11.0497,6.8514,6.0000,0.1000,0.6500,209,,3
1008.5559,1007.7531,1058.9811,1000,1050,40,5,0,3,0,10,10,0.8027,5.4392,6.8514,6.0000,0.1000,0.6500,209,,3
994.4933,1007.3626,1058.9811,1000,1050,40,5,0,3,0,10,10,-12.8692,-0.1967,6.8514,6.0000,0.1000,0.6500,209,,3
983.3128,999.0546,1058.9811,1000,1050,40,5,0,3,0,10,10,-15.7418,-8.1240,6.8514,6.0000,0.1000,0.6500,209,,3
1022.4282,1004.0680,1058.9811,1000,1050,40,5,0,3,0,10,10,18.3602,4.9898,6.8514,6.0000,0.1000,0.6500,209,,3
994.5534,996.3781,1034.7542,1000,1050,40,5,0,2,0,10,10,-1.8247,-7.5882,-22.4307,6.5000,0.1000,0.6500,210,,3
1014.9047,1012.9622,1034.7542,1000,1050,40,5,0,2,0,10,10,1.9425,16.4935,-22.4307,6.5000,0.1000,0.6500,210,,3
1023.8504,1015.3017,1034.7542,1000,1050,40,5,0,2,1,10,10,-10.9038,2.6636,-22.4307,6.5000,0.1000,0.6500,210,,3
1011.4538,1037.6860,1034.7542,1000,1050,40,5,0,2,0,10,10,-26.2321,22.7668,-22.4307,6.5000,0.1000,0.6500,210,,3
1072.2217,1057.6526,1034.7542,1000,1050,40,5,0,2,0,10,10,14.5692,20.9087,-22.4307,6.5000,0.1000,0.6500,210,,3
1064.4398,1058.9316,1034.7542,1000,1050,40,5,0,2,0,10,10,5.5082,2.7203,-22.4307,6.5000,0.1000,0.6500,210,,3
1046.8703,1063.3130,1034.7542,1000,1050,40,5,0,2,0,10,10,-16.4426,5.8547,-22.4307,6.5000,0.1000,0.6500,210,,3
1045.9874,1053.4510,1034.7542,1000,1050,40,5,0,2,0,10,10,-7.4636,-8.2791,-22.4307,6.5000,0.1000,0.6500,210,,3
1035.4681,1034.1708,1060.2108,1000,1050,40,5,0,2,0,10,10,1.2973,-17.9440,22.4074,4.5000,0.1000,0.6500,211,,3
1056.1028,1043.3655,1060.2108,1000,1050,40,5,0,2,0,10,10,12.7374,10.0490,22.4074,4.5000,0.1000,0.6500,211,,3
1053.5696,1048.8123,1060.2108,1000,1050,40,5,0,2,1,10,10,-6.6412,6.5310,22.4074,4.5000,0.1000,0.6500,211,,3
1051.5724,1044.9135,1060.2108,1000,1050,40,5,0,2,0,10,10,6.6589,-2.6785,22.4074,4.5000,0.1000,0.6500,211,,3
1036.3022,1047.4220,1060.2108,1000,1050,40,5,0,2,0,10,10,-11.1198,3.6313,22.4074,4.5000,0.1000,0.6500,211,,3
1064.4985,1054.0286,1060.2108,1000,1050,40,5,0,2,0,10,10,10.4699,7.7921,22.4074,4.5000,0.1000,0.6500,211,,3
1047.4776,1050.2479,1060.2108,1000,1050,40,5,0,2,0,10,10,-2.7703,-2.4299,22.4074,4.5000,0.1000,0.6500,211,,3
1054.2819,1053.9314,1060.2108,1000,1050,40,5,0,2,0,10,10,0.3506,4.9396,22.4074,4.5000,0.1000,0.6500,211,,3
1047.0399,1041.5412,1047.4292,1000,1050,40,5,2,0,0,10,10,5.4987,-11.0419,-10.7394,4.5000,0.1000,0.6500,212,,3
1041.4743,1047.2779,1047.4292,1000,1050,40,5,2,0,0,10,10,-5.8036,6.7752,-10.7394,4.5000,0.1000,0.6500,212,,3
1050.1670,1057.4915,1047.4292,1000,1050,40,5,2,0,0,10,10,-7.3245,11.3955,-10.7394,4.5000,0.1000,0.6500,212,,3
1035.4020,1038.4184,1047.4292,1000,1050,40,5,2,0,0,10,10,-3.0163,-17.6358,-10.7394,4.5000,0.1000,0.6500,212,,3
1046.6845,1045.4827,1047.4292,1000,1050,40,5,2,0,0,10,10,1.2018,8.0248,-10.7394,4.5000,0.1000,0.6500,212,,3
1069.0879,1056.7065,1047.4292,1000,1050,40,5,2,0,0,10,10,12.3814,12.3608,-10.7394,4.5000,0.1000,0.6500,212,,3
1065.0409,1064.8451,1047.4292,1000,1050,40,5,2,0,0,10,10,0.1958,9.5563,-10.7394,4.5000,0.1000,0.6500,212,,3
1041.4591,1058.4968,1047.4292,1000,1050,40,5,2,0,0,10,10,-17.0376,-4.7272,-10.7394,4.5000,0.1000,0.6500,212,,3
1053.4678,1053.7933,1046.3419,1000,1050,40,5,0,4,0,10,10,-0.3255,-3.2410,-1.6014,7.5000,0.1000,0.6500,213,,3
1053.9834,1050.0740,1046.3419,1000,1050,40,5,0,4,0,10,10,3.9094,-2.3745,-1.6014,7.5000,0.1000,0.6500,213,,3
1048.1924,1052.2173,1046.3419,1000,1050,40,5,0,4,0,10,10,-4.0248,3.3951,-1.6014,7.5000,0.1000,0.6500,213,,3
1041.9178,1045.7231,1046.3419,1000,1050,40,5,0,4,0,10,10,-3.8053,-5.1888,-1.6014,7.5000,0.1000,0.6500,213,,3
1049.3618,1025.3468,1046.3419,1000,1050,40,5,0,4,1,10,10,3.0199,-19.2332,-1.6014,7.5000,0.1000,0.6500,213,,3
1018.8835,1020.0627,1046.3419,1000,1050,40,5,0,4,0,10,10,-1.1792,-4.6504,-1.6014,7.5000,0.1000,0.6500,213,,3
1046.2491,1031.2529,1046.3419,1000,1050,40,5,0,4,0,10,10,14.9961,11.6918,-1.6014,7.5000,0.1000,0.6500,213,,3
1020.9733,1021.2536,1046.3419,1000,1050,40,5,0,4,0,10,10,-0.2803,-9.2181,-1.6014,7.5000,0.1000,0.6500,213,,3
1019.9136,1020.8958,1057.4706,1000,1050,40,5,1,4,0,10,10,-0.9823,0.1736,10.3971,4.5000,0.1000,0.6500,214,,3
1035.3665,1035.4362,1057.4706,1000,1050,40,5,1,4,0,10,10,-0.0697,15.0628,10.3971,4.5000,0.1000,0.6500,214,,3
1023.7788,1027.3877,1057.4706,1000,1050,40,5,1,4,0,10,10,-3.6089,-7.1627,10.3971,4.5000,0.1000,0.6500,214,,3
1040.4319,1032.3508,1057.4706,1000,1050,40,5,1,4,0,10,10,8.0810,5.6479,10.3971,4.5000,0.1000,0.6500,214,,3
1059.6563,1031.2557,1057.4706,1000,1050,40,5,1,4,1,10,10,2.1857,-0.2863,10.3971,4.5000,0.1000,0.6500,214,,3
1025.9336,1040.0762,1057.4706,1000,1050,40,5,1,4,0,10,10,-14.1426,9.6018,10.3971,4.5000,0.1000,0.6500,214,,3
1014.5809,1012.5623,1057.4706,1000,1050,40,5,1,4,0,10,10,2.0185,-26.5119,10.3971,4.5000,0.1000,0.6500,214,,3
1010.3094,1014.7769,1057.4706,1000,1050,40,5,1,4,0,10,10,-4.4675,2.5286,10.3971,4.5000,0.1000,0.6500,214,,3
1009.0283,1015.3533,1063.2406,1000,1050,40,5,1,4,0,10,10,-6.3250,0.9459,7.2641,4.5000,0.1000,0.6500,215,,3
1034.8122,1010.2190,1063.2406,1000,1050,40,5,1,4,0,10,10,24.5932,-4.7505,7.2641,4.5000,0.1000,0.6500,215,,3
1017.3756,1012.6751,1063.2406,1000,1050,40,5,1,4,0,10,10,4.7005,2.7116,7.2641,4.5000,0.1000,0.6500,215,,3
1020.3499,1016.5913,1063.2406,1000,1050,40,5,1,4,0,10,10,3.7586,4.2331,7.2641,4.5000,0.1000,0.6500,215,,3
1064.4574,1003.1511,1063.2406,1000,1050,40,5,1,4,1,10,10,1.2168,-13.0255,7.2641,4.5000,0.1000,0.6500,215,,3
987.9892,1001.4494,1063.2406,1000,1050,40,5,1,4,0,10,10,-13.4602,-1.6229,7.2641,4.5000,0.1000,0.6500,215,,3
999.4968,1012.9371,1063.2406,1000,1050,40,5,1,4,0,10,10,-13.4403,11.5239,7.2641,4.5000,0.1000,0.6500,215,,3
1002.6385,1016.9561,1063.2406,1000,1050,40,5,1,4,0,10,10,-14.3176,4.3425,7.2641,4.5000,0.1000,0.6500,215,,3
1024.6728,1013.9231,1065.7792,1000,1050,40,5,1,4,0,10,10,10.7498,-2.6091,5.1867,4.0000,0.1000,0.6500,216,,3
1020.5289,1018.7005,1065.7792,1000,1050,40,5,1,4,0,10,10,1.8284,5.1255,5.1867,4.0000,0.1000,0.6500,216,,3
1021.1457,1010.8933,1065.7792,1000,1050,40,5,1,4,0,10,10,10.2524,-7.3397,5.1867,4.0000,0.1000,0.6500,216,,3
1023.0840,1016.6025,1065.7792,1000,1050,40,5,1,4,0,10,10,6.4816,5.9815,5.1867,4.0000,0.1000,0.6500,216,,3
1043.5747,1028.0494,1065.7792,1000,1050,40,5,1,4,1,10,10,-22.2045,11.8620,5.1867,4.0000,0.1000,0.6500,216,,3
1035.0996,1040.3253,1065.7792,1000,1050,40,5,1,4,0,10,10,-5.2257,12.9771,5.1867,4.0000,0.1000,0.6500,216,,3
1027.6023,1032.5800,1065.7792,1000,1050,40,5,1,4,0,10,10,-4.9777,-6.7371,5.1867,4.0000,0.1000,0.6500,216,,3
1043.9973,1021.4305,1065.7792,1000,1050,40,5,1,4,0,10,10,22.5668,-10.3350,5.1867,4.0000,0.1000,0.6500,216,,3
1009.5020,1015.6244,1072.2913,1000,1050,40,5,1,6,0,10,10,-6.1224,-5.2704,9.6679,6.5000,0.1000,0.6500,217,,3
1017.3759,1023.9864,1072.2913,1000,1050,40,5,1,6,0,10,10,-6.6104,8.7526,9.6679,6.5000,0.1000,0.6500,217,,3
1025.1211,1028.4539,1072.2913,1000,1050,40,5,1,6,0,10,10,-3.3328,5.0672,9.6679,6.5000,0.1000,0.6500,217,,3
1042.8785,1033.6481,1072.2913,1000,1050,40,5,1,6,0,10,10,9.2304,5.9055,9.6679,6.5000,0.1000,0.6500,217,,3
1024.0634,1020.3085,1072.2913,1000,1050,40,5,1,6,0,10,10,3.7549,-12.4984,9.6679,6.5000,0.1000,0.6500,217,,3
994.9177,1003.0816,1072.2913,1000,1050,40,5,1,6,0,10,10,-8.1638,-16.7192,9.6679,6.5000,0.1000,0.6500,217,,3
1091.2845,1012.4118,1072.2913,1000,1050,40,5,1,6,1,10,10,18.9932,9.4072,9.6679,6.5000,0.1000,0.6500,217,,3
992.2626,1002.2243,1072.2913,1000,1050,40,5,1,6,0,10,10,-9.9616,-9.8772,9.6679,6.5000,0.1000,0.6500,217,,3
1011.3447,1005.7041,1065.7636,1000,1050,40,5,1,4,0,10,10,5.6406,3.5355,-2.0694,7.5000,0.1000,0.6500,218,,3
981.2020,989.2550,1065.7636,1000,1050,40,5,1,4,0,10,10,-8.0530,-16.3065,-2.0694,7.5000,0.1000,0.6500,218,,3
973.8256,978.1235,1065.7636,1000,1050,40,5,1,4,0,10,10,-4.2980,-11.4001,-2.0694,7.5000,0.1000,0.6500,218,,3
969.5692,978.4025,1065.7636,1000,1050,40,5,1,4,0,10,10,-8.8334,-0.2679,-2.0694,7.5000,0.1000,0.6500,218,,3
1065.2590,979.1421,1065.7636,1000,1050,40,5,1,4,1,10,10,-0.5046,0.1996,-2.0694,7.5000,0.1000,0.6500,218,,3
986.2366,976.9621,1065.7636,1000,1050,40,5,1,4,0,10,10,9.2744,-2.7014,-2.0694,7.5000,0.1000,0.6500,218,,3
988.7616,991.9118,1065.7636,1000,1050,40,5,1,4,0,10,10,-3.1502,14.3737,-2.0694,7.5000,0.1000,0.6500,218,,3
977.8788,982.1657,1065.7636,1000,1050,40,5,1,4,0,10,10,-4.2869,-9.9483,-2.0694,7.5000,0.1000,0.6500,218,,3
996.7169,1001.0904,1072.0481,1000,1050,40,5,1,6,0,10,10,-4.3735,18.4788,9.4372,6.0000,0.1000,0.6500,219,,3
1010.0945,1007.1489,1072.0481,1000,1050,40,5,1,6,0,10,10,2.9456,6.0858,9.4372,6.0000,0.1000,0.6500,219,,3
1007.3815,1015.6016,1072.0481,1000,1050,40,5,1,6,0,10,10,-8.2201,8.6314,9.4372,6.0000,0.1000,0.6500,219,,3
1018.4426,1014.6466,1072.0481,1000,1050,40,5,1,6,0,10,10,3.7960,-0.5650,9.4372,6.0000,0.1000,0.6500,219,,3
1013.5314,1018.1665,1072.0481,1000,1050,40,5,1,6,0,10,10,-4.6351,3.8860,9.4372,6.0000,0.1000,0.6500,219,,3
1023.4483,1004.9788,1072.0481,1000,1050,40,5,1,6,0,10,10,18.4695,-12.7335,9.4372,6.0000,0.1000,0.6500,219,,3
1086.2976,1007.9080,1072.0481,1000,1050,40,5,1,6,1,10,10,14.2495,3.0537,9.4372,6.0000,0.1000,0.6500,219,,3
1014.4023,1014.7927,1072.0481,1000,1050,40,5,1,6,0,10,10,-0.3904,7.0824,9.4372,6.0000,0.1000,0.6500,219,,3
1037.9412,1036.4921,1071.2937,1000,1050,40,5,2,0,0,10,10,1.4492,22.0692,3.6552,4.0000,0.1000,0.6500,220,,3
1038.5349,1038.9903,1071.2937,1000,1050,40,5,2,0,0,10,10,-0.4555,3.4106,3.6552,4.0000,0.1000,0.6500,220,,3
1032.7994,1043.1045,1071.2937,1000,1050,40,5,2,0,0,10,10,-10.3051,5.0889,3.6552,4.0000,0.1000,0.6500,220,,3
1027.6999,1042.7916,1071.2937,1000,1050,40,5,2,0,0,10,10,-15.0917,0.7647,3.6552,4.0000,0.1000,0.6500,220,,3
1054.0711,1046.5792,1071.2937,1000,1050,40,5,2,0,0,10,10,7.4919,4.8574,3.6552,4.0000,0.1000,0.6500,220,,3
1085.6814,1066.3164,1071.2937,1000,1050,40,5,2,0,0,10,10,19.3650,20.9017,3.6552,4.0000,0.1000,0.6500,220,,3
1070.2542,1084.4742,1071.2937,1000,1050,40,5,2,0,0,10,10,-14.2200,19.8157,3.6552,4.0000,0.1000,0.6500,220,,3
1107.4378,1102.8887,1071.2937,1000,1050,40,5,2,0,0,10,10,4.5491,20.5264,3.6552,4.0000,0.1000,0.6500,220,,3
1085.5203,1098.4901,1062.9999,1000,1050,40,5,0,3,0,10,10,-12.9698,-1.8264,-4.0351,6.5000,0.1000,0.6500,221,,3
1082.2709,1087.0147,1062.9999,1000,1050,40,5,0,3,0,10,10,-4.7438,-9.0132,-4.0351,6.5000,0.1000,0.6500,221,,3
1094.1675,1090.2352,1062.9999,1000,1050,40,5,0,3,0,10,10,3.9323,5.3959,-4.0351,6.5000,0.1000,0.6500,221,,3
1055.6840,1080.2624,1062.9999,1000,1050,40,5,0,3,1,10,10,-7.3159,-7.7169,-4.0351,6.5000,0.1000,0.6500,221,,3
1085.3566,1083.9558,1062.9999,1000,1050,40,5,0,3,0,10,10,1.4008,5.7000,-4.0351,6.5000,0.1000,0.6500,221,,3
1077.7474,1074.0303,1062.9999,1000,1050,40,5,0,3,0,10,10,3.7171,-7.8266,-4.0351,6.5000,0.1000,0.6500,221,,3
1095.1328,1084.9434,1062.9999,1000,1050,40,5,0,3,0,10,10,10.1893,12.7639,-4.0351,6.5000,0.1000,0.6500,221,,3
1100.0492,1088.3225,1062.9999,1000,1050,40,5,0,3,0,10,10,11.7267,5.5027,-4.0351,6.5000,0.1000,0.6500,221,,3
1083.2024,1078.5381,1075.4628,1000,1050,40,5,0,2,0,10,10,4.6643,-7.5763,15.0629,6.5000,0.1000,0.6500,222,,3
1099.9999,1082.6911,1075.4628,1000,1050,40,5,0,2,0,10,10,17.3088,6.1165,15.0629,6.5000,0.1000,0.6500,222,,3
1065.6221,1062.3576,1075.4628,1000,1050,40,5,0,2,1,10,10,-9.8407,-18.2662,15.0629,6.5000,0.1000,0.6500,222,,3
1060.1678,1057.7919,1075.4628,1000,1050,40,5,0,2,0,10,10,2.3759,-3.0068,15.0629,6.5000,0.1000,0.6500,222,,3
1053.5117,1055.0693,1075.4628,1000,1050,40,5,0,2,0,10,10,-1.5576,-1.2778,15.0629,6.5000,0.1000,0.6500,222,,3
1079.5083,1060.2946,1075.4628,1000,1050,40,5,0,2,0,10,10,19.2137,6.6021,15.0629,6.5000,0.1000,0.6500,222,,3
1070.0891,1068.6862,1075.4628,1000,1050,40,5,0,2,0,10,10,1.4029,9.8990,15.0629,6.5000,0.1000,0.6500,222,,3
1056.5928,1046.6430,1075.4628,1000,1050,40,5,0,2,0,10,10,9.9498,-20.3261,15.0629,6.5000,0.1000,0.6500,222,,3
1063.6228,1048.7848,1053.2730,1000,1050,40,5,0,3,0,10,10,14.8380,3.3079,-17.0972,3.5000,0.1000,0.6500,223,,3
1060.5442,1062.0143,1053.2730,1000,1050,40,5,0,3,0,10,10,-1.4700,14.4490,-17.0972,3.5000,0.1000,0.6500,223,,3
1083.1653,1068.2318,1053.2730,1000,1050,40,5,0,3,0,10,10,14.9335,7.7679,-17.0972,3.5000,0.1000,0.6500,223,,3
1064.1677,1070.2422,1053.2730,1000,1050,40,5,0,3,1,10,10,10.8947,3.7162,-17.0972,3.5000,0.1000,0.6500,223,,3
1084.2363,1081.2232,1053.2730,1000,1050,40,5,0,3,0,10,10,3.0131,12.7371,-17.0972,3.5000,0.1000,0.6500,223,,3
1083.4509,1086.3461,1053.2730,1000,1050,40,5,0,3,0,10,10,-2.8951,7.1534,-17.0972,3.5000,0.1000,0.6500,223,,3
1112.6421,1103.7892,1053.2730,1000,1050,40,5,0,3,0,10,10,8.8528,19.6018,-17.0972,3.5000,0.1000,0.6500,223,,3
1100.0916,1091.0743,1053.2730,1000,1050,40,5,0,3,0,10,10,9.0173,-10.1202,-17.0972,3.5000,0.1000,0.6500,223,,3
1050.5512,1067.5598,1050.8611,1000,1050,40,5,0,2,0,10,10,-17.0087,-21.2376,-1.7573,3.0000,0.1000,0.6500,224,,3
1064.8837,1080.6206,1050.8611,1000,1050,40,5,0,2,0,10,10,-15.7369,14.7497,-1.7573,3.0000,0.1000,0.6500,224,,3
1051.0719,1063.3335,1050.8611,1000,1050,40,5,0,2,1,10,10,0.2108,-15.2716,-1.7573,3.0000,0.1000,0.6500,224,,3
1061.2324,1050.7320,1050.8611,1000,1050,40,5,0,2,0,10,10,10.5004,-11.0181,-1.7573,3.0000,0.1000,0.6500,224,,3
1067.4453,1045.2345,1050.8611,1000,1050,40,5,0,2,0,10,10,22.2108,-4.2292,-1.7573,3.0000,0.1000,0.6500,224,,3
1060.9543,1053.0298,1050.8611,1000,1050,40,5,0,2,0,10,10,7.9245,8.9262,-1.7573,3.0000,0.1000,0.6500,224,,3
1019.8189,1049.5543,1050.8611,1000,1050,40,5,0,2,0,10,10,-29.7354,-2.1498,-1.7573,3.0000,0.1000,0.6500,224,,3
1063.5186,1060.9747,1050.8611,1000,1050,40,5,0,2,0,10,10,2.5439,12.6592,-1.7573,3.0000,0.1000,0.6500,224,,3
1056.3321,1060.0943,1042.6875,1000,1050,40,5,0,3,0,10,10,-3.7622,0.6440,-8.0014,3.0000,0.1000,0.6500,225,,3
1059.6292,1052.9579,1042.6875,1000,1050,40,5,0,3,0,10,10,6.6713,-5.6341,-8.0014,3.0000,0.1000,0.6500,225,,3
1059.3921,1070.4858,1042.6875,1000,1050,40,5,0,3,0,10,10,-11.0938,18.8519,-8.0014,3.0000,0.1000,0.6500,225,,3
1024.2817,1057.3975,1042.6875,1000,1050,40,5,0,3,1,10,10,-18.4058,-11.3262,-8.0014,3.0000,0.1000,0.6500,225,,3
1061.5138,1066.0333,1042.6875,1000,1050,40,5,0,3,0,10,10,-4.5195,10.0708,-8.0014,3.0000,0.1000,0.6500,225,,3
1067.4824,1067.4321,1042.6875,1000,1050,40,5,0,3,0,10,10,0.0503,3.0496,-8.0014,3.0000,0.1000,0.6500,225,,3
1089.5406,1085.0224,1042.6875,1000,1050,40,5,0,3,0,10,10,4.5181,19.2761,-8.0014,3.0000,0.1000,0.6500,225,,3
1084.6800,1079.8377,1042.6875,1000,1050,40,5,0,3,0,10,10,4.8424,-3.0592,-8.0014,3.0000,0.1000,0.6500,225,,3
1082.6019,1088.7277,1045.3296,1000,1050,40,5,0,4,0,10,10,-6.1258,10.8860,1.1796,5.0000,0.1000,0.6500,226,,3
1070.7951,1077.6998,1045.3296,1000,1050,40,5,0,4,0,10,10,-6.9047,-8.8097,1.1796,5.0000,0.1000,0.6500,226,,3
1092.1654,1076.6740,1045.3296,1000,1050,40,5,0,4,0,10,10,15.4914,0.9167,1.1796,5.0000,0.1000,0.6500,226,,3
1102.9922,1101.3684,1045.3296,1000,1050,40,5,0,4,0,10,10,1.6238,26.6112,1.1796,5.0000,0.1000,0.6500,226,,3
1028.1620,1088.8057,1045.3296,1000,1050,40,5,0,4,1,10,10,-17.1675,-10.0285,1.1796,5.0000,0.1000,0.6500,226,,3
1089.4546,1084.6580,1045.3296,1000,1050,40,5,0,4,0,10,10,4.7966,-1.9275,1.1796,5.0000,0.1000,0.6500,226,,3
1096.6849,1094.6654,1045.3296,1000,1050,40,5,0,4,0,10,10,2.0196,12.1238,1.1796,5.0000,0.1000,0.6500,226,,3
1087.8899,1085.2112,1045.3296,1000,1050,40,5,0,4,0,10,10,2.6787,-7.0875,1.1796,5.0000,0.1000,0.6500,226,,3
1112.6523,1105.6386,1064.9878,1000,1050,40,5,1,5,0,10,10,7.0137,22.5577,18.7241,5.0000,0.1000,0.6500,227,,3
1100.6358,1109.6206,1064.9878,1000,1050,40,5,1,5,0,10,10,-8.9848,6.6229,18.7241,5.0000,0.1000,0.6500,227,,3
1112.1923,1101.6613,1064.9878,1000,1050,40,5,1,5,0,10,10,10.5310,-5.2188,18.7241,5.0000,0.1000,0.6500,227,,3
1109.6551,1103.4051,1064.9878,1000,1050,40,5,1,5,0,10,10,6.2500,4.2854,18.7241,5.0000,0.1000,0.6500,227,,3
1095.2193,1099.6585,1064.9878,1000,1050,40,5,1,5,0,10,10,-4.4392,-1.1615,18.7241,5.0000,0.1000,0.6500,227,,3
1070.6735,1113.8256,1064.9878,1000,1050,40,5,1,5,1,10,10,5.6858,16.6585,18.7241,5.0000,0.1000,0.6500,227,,3
1131.9812,1135.7898,1064.9878,1000,1050,40,5,1,5,0,10,10,-3.8086,24.8098,18.7241,5.0000,0.1000,0.6500,227,,3
1124.7835,1138.5033,1064.9878,1000,1050,40,5,1,5,0,10,10,-13.7199,6.1083,18.7241,5.0000,0.1000,0.6500,227,,3
1145.7583,1152.6421,1083.4706,1000,1050,40,5,1,4,0,10,10,-6.8838,17.6014,21.4804,6.5000,0.1000,0.6500,228,,3
1159.9245,1152.2753,1083.4706,1000,1050,40,5,1,4,0,10,10,7.6492,3.4493,21.4804,6.5000,0.1000,0.6500,228,,3
1137.2429,1136.5112,1083.4706,1000,1050,40,5,1,4,0,10,10,0.7317,-11.9573,21.4804,6.5000,0.1000,0.6500,228,,3
1132.9379,1131.0095,1083.4706,1000,1050,40,5,1,4,0,10,10,1.9284,-2.0889,21.4804,6.5000,0.1000,0.6500,228,,3
1082.1002,1134.3966,1083.4706,1000,1050,40,5,1,4,1,10,10,-1.3704,6.6623,21.4804,6.5000,0.1000,0.6500,228,,3
1131.4555,1131.5274,1083.4706,1000,1050,40,5,1,4,0,10,10,-0.0720,0.4908,21.4804,6.5000,0.1000,0.6500,228,,3
1134.1850,1132.9484,1083.4706,1000,1050,40,5,1,4,0,10,10,1.2366,4.7091,21.4804,6.5000,0.1000,0.6500,228,,3
1142.8675,1143.4464,1083.4706,1000,1050,40,5,1,4,0,10,10,-0.5789,13.8217,21.4804,6.5000,0.1000,0.6500,228,,3
1154.6332,1156.7463,1074.7224,1000,1050,40,5,1,6,0,10,10,-2.1131,16.8861,-2.0541,4.5000,0.1000,0.6500,229,,3
1157.2857,1157.8740,1074.7224,1000,1050,40,5,1,6,0,10,10,-0.5884,5.0464,-2.0541,4.5000,0.1000,0.6500,229,,3
1120.6985,1139.0862,1074.7224,1000,1050,40,5,1,6,0,10,10,-18.3877,-14.8410,-2.0541,4.5000,0.1000,0.6500,229,,3
1138.9960,1138.9591,1074.7224,1000,1050,40,5,1,6,0,10,10,0.0369,3.3501,-2.0541,4.5000,0.1000,0.6500,229,,3
1150.7147,1145.3091,1074.7224,1000,1050,40,5,1,6,0,10,10,5.4056,9.8239,-2.0541,4.5000,0.1000,0.6500,229,,3
1149.4533,1147.7540,1074.7224,1000,1050,40,5,1,6,0,10,10,1.6994,6.0776,-2.0541,4.5000,0.1000,0.6500,229,,3
1076.1412,1145.6825,1074.7224,1000,1050,40,5,1,6,1,10,10,1.4188,1.6223,-2.0541,4.5000,0.1000,0.6500,229,,3
1155.1377,1154.0962,1074.7224,1000,1050,40,5,1,6,0,10,10,1.0415,12.0558,-2.0541,4.5000,0.1000,0.6500,229,,3
1142.9841,1155.1534,1061.6035,1000,1050,40,5,1,6,0,10,10,-12.1692,4.9096,-8.1743,7.5000,0.1000,0.6500,230,,3
1165.9679,1155.1322,1061.6035,1000,1050,40,5,1,6,0,10,10,10.8357,3.8577,-8.1743,7.5000,0.1000,0.6500,230,,3
1171.2192,1168.8821,1061.6035,1000,1050,40,5,1,6,0,10,10,2.3371,17.6282,-8.1743,7.5000,0.1000,0.6500,230,,3
1172.3607,1173.7137,1061.6035,1000,1050,40,5,1,6,0,10,10,-1.3530,9.0536,-8.1743,7.5000,0.1000,0.6500,230,,3
1148.4466,1153.5328,1061.6035,1000,1050,40,5,1,6,0,10,10,-5.0862,-15.8380,-8.1743,7.5000,0.1000,0.6500,230,,3
1132.5903,1139.9268,1061.6035,1000,1050,40,5,1,6,0,10,10,-7.3365,-9.7677,-8.1743,7.5000,0.1000,0.6500,230,,3
1074.7281,1143.2482,1061.6035,1000,1050,40,5,1,6,1,10,10,13.1246,6.8195,-8.1743,7.5000,0.1000,0.6500,230,,3
1152.1428,1152.1447,1061.6035,1000,1050,40,5,1,6,0,10,10,-0.0019,12.4778,-8.1743,7.5000,0.1000,0.6500,230,,3
1157.7535,1157.4032,1048.9647,1000,1050,40,5,1,6,0,10,10,0.3504,9.0621,-10.3181,5.0000,0.1000,0.6500,231,,3
1151.6464,1162.3716,1048.9647,1000,1050,40,5,1,6,0,10,10,-10.7252,8.9035,-10.3181,5.0000,0.1000,0.6500,231,,3
1125.9762,1129.9337,1048.9647,1000,1050,40,5,1,6,0,10,10,-3.9575,-28.3786,-10.3181,5.0000,0.1000,0.6500,231,,3
1102.6302,1122.6322,1048.9647,1000,1050,40,5,1,6,0,10,10,-20.0020,-4.0532,-10.3181,5.0000,0.1000,0.6500,231,,3
1093.5098,1108.1786,1048.9647,1000,1050,40,5,1,6,0,10,10,-14.6688,-11.3878,-10.3181,5.0000,0.1000,0.6500,231,,3
1097.8427,1105.3131,1048.9647,1000,1050,40,5,1,6,0,10,10,-7.4704,-0.1610,-10.3181,5.0000,0.1000,0.6500,231,,3
1039.4033,1084.0084,1048.9647,1000,1050,40,5,1,6,1,10,10,-9.5614,-18.6719,-10.3181,5.0000,0.1000,0.6500,231,,3
1074.6868,1083.1912,1048.9647,1000,1050,40,5,1,6,0,10,10,-8.5044,1.2830,-10.3181,5.0000,0.1000,0.6500,231,,3
1070.6204,1077.6480,1036.7655,1000,1050,40,5,1,5,0,10,10,-7.0276,-3.4634,-12.4063,4.5000,0.1000,0.6500,232,,3
1069.6581,1063.5098,1036.7655,1000,1050,40,5,1,5,0,10,10,6.1483,-12.1970,-12.4063,4.5000,0.1000,0.6500,232,,3
1057.5801,1052.9130,1036.7655,1000,1050,40,5,1,5,0,10,10,4.6671,-9.0090,-12.4063,4.5000,0.1000,0.6500,232,,3
